r.squared	adj.r.squared	sigma	statistic	p.value	df	logLik	AIC	BIC	deviance	df.residual	nobs	model	within.r.squared	pseudo.r.squared
0.002448075910139511	0.0022998585968676544	2.688623713388755	16.51680128387791	1.0254344907587758e-10	3	-48626.91285872055	97263.8257174411	97303.39166908109	145954.63066111627	20191	20195	Linear model	NA	NA
4.439630065046209e-4	-0.31395876910862164	NA	3.411594474701847	0.03301355475383072	NA	NA	NA	NA	18555.722719288864	15362	20195	Linear model with fixed effect	NA	NA
0.0042448688530341006	0.003702169232431718	2.686733560612147	NA	NA	NA	-48608.70881774538	97241.41763549075	97336.37591942672	NA	NA	20195	Linear model with time and fixed effects	NA	NA
0.004244868853022746	0.0037021692324205047	2.686733560612157	7.821764917232653	1.0668135163002839e-13	11	-48608.70881774538	97243.41763549075	97346.28910975473	145691.73682670027	20183	20195	Linear model with time	NA	NA
0.002064717353488074	-0.31251172969673435	NA	3.1767260659814403	4.4193815746944255e-4	NA	NA	NA	NA	18525.635093237215	15354	20195	Firm clustered model with time	NA	NA
0.004244868853031214	0.0037021692324288313	2.686733560612151	NA	NA	NA	-48608.70881774538	97241.41763549075	97336.37591942672	NA	NA	20195	Firm clustered model with time and fixed effects	1.413542401235146e-4	NA
0.001920938925991795	0.001673755048366754	2.689467199705042	7.771295379168897	2.579001677285478e-7	5	-48632.24727761942	97278.49455523884	97333.88688753483	146031.75755744227	20189	20195	Event study saturated	NA	NA
0.0014093776446936312	-0.3129460920530671	NA	4.335436516276197	6.064616775464232e-4	NA	NA	NA	NA	18537.80079628252	15359	20195	Event study saturated with fixed effects	NA	NA
