r.squared	adj.r.squared	sigma	statistic	p.value	df	logLik	AIC	BIC	deviance	df.residual	nobs	model	within.r.squared	pseudo.r.squared	population
0.027463688732800005	0.026625776919531274	1354941.2893762533	32.77634746031815	6.929761207318933e-21	3	-54164.189205563875	108338.37841112775	108369.16096225815	6392485055640225	3482	3486	Linear model	NA	NA	all
0.0026533729839148448	-0.3271298186907432	NA	3.4838358383304247	0.030831765069835242	NA	NA	NA	NA	760728204668669.1	2619	3486	Linear model with fixed effect	NA	NA	all
0.1775123453235547	0.17680371150275365	1630644246.1073558	250.49939773250793	3.454643436692712e-147	3	-55109.10468178984	110228.20936357968	110258.99191471007	925864028893806e7	3482	3486	Linear model assets weighted	NA	NA	all
0.8124602098261993	0.7499708612258242	898675357.2666339	NA	NA	NA	-50466.07816878955	102676.1563375791	108044.63325472083	NA	NA	3486	Linear model assets weighted with fixed effect	0.0033545003480972557	NA	all
0.028359043598800062	0.0264034695059856	1355096.0070017818	14.501646193311437	1.0140949037980846e-18	7	-54162.58379265455	108343.1675853091	108398.57617734381	6386599884532379	3478	3486	Event study	NA	NA	all
0.014741412710604484	-0.3150617298749687	NA	3.90657123763631	2.7127023308994203e-5	NA	NA	NA	NA	751508027339984.1	2611	3486	Event study with fixed effects	NA	NA	all
0.18033734189378026	0.1786876470672295	1628777262.2681644	NA	NA	NA	-54949.78403533382	109915.56807066764	109964.82015247627	NA	NA	3486	Event study assets weighted	NA	NA	all
0.8162883310491684	0.7547931189989858	889966884.8693138	NA	NA	NA	-50463.65214710329	102677.30429420658	108064.25074202655	NA	NA	3486	Event study assets weighted with fixed effects	0.02369834196943188	NA	all
0.007955724336669181	0.006503243698801953	1338385.1413387435	5.4773358964364425	9.519412461242252e-4	3	-31872.69715065416	63755.39430130832	63783.529588393416	3670322037653917.5	2049	2053	Linear model	NA	NA	treat_a
6.516012504593522e-4	-0.2929778778272747	NA	0.5170567064107281	0.5963734510576848	NA	NA	NA	NA	329096208968737.44	1586	2053	Linear model with fixed effect	NA	NA	treat_a
0.04938531336033645	0.047993490978726516	1547572484.455414	35.48248254436598	2.367660102775654e-22	3	-32310.76428495843	64631.52856991686	64659.66385700196	4907315238424539e6	2049	2053	Linear model assets weighted	NA	NA	treat_a
0.8401006002684968	0.792464536211863	722565464.8217914	NA	NA	NA	-29405.835511429	59755.671022858	62411.64212369094	NA	NA	2053	Linear model assets weighted with fixed effect	9.427348598920471e-4	NA	treat_a
0.00929650037709621	0.005905339253692632	1338787.8130428563	2.741391528977443	0.007808878697269844	7	-31871.30886835982	63760.61773671964	63811.26125347281	3665361493079991	2045	2053	Event study	NA	NA	treat_a
0.015099086602766081	-0.28074567445571863	NA	2.4191630178289176	0.007419829192467455	NA	NA	NA	NA	324338496178557.9	1578	2053	Event study with fixed effects	NA	NA	treat_a
0.05181689305334347	0.0485712785063378	1547102790.2971134	NA	NA	NA	-32344.176290943877	64704.35258188775	64749.36904122391	NA	NA	2053	Event study assets weighted	NA	NA	treat_a
0.8430045637005318	0.7958462387284482	716654336.9244301	NA	NA	NA	-29398.981581501437	59747.963163002874	62420.815436086865	NA	NA	2053	Event study assets weighted with fixed effects	0.019086804001786528	NA	treat_a
0.004668898716634279	0.003690205401704727	1380036.8963547726	4.770543177737248	0.0025471650446594234	3	-47523.28743189167	95056.57486378335	95086.69753814138	5810635099501867	3051	3055	Linear model	NA	NA	treat_b
0.0017816411122983204	-0.2895765093244673	NA	2.1096584489620325	0.1215076561315434	NA	NA	NA	NA	640983175913648.5	2364	3055	Linear model with fixed effect	NA	NA	treat_b
0.03448774476488845	0.033538371849219706	1570639274.4409575	36.32686818392657	4.624225629408425e-23	3	-48291.803898818056	96593.60779763611	96623.73047199415	7526535485500489e6	3051	3055	Linear model assets weighted	NA	NA	treat_b
0.7845666604511052	0.7210964735132155	843744874.9638605	NA	NA	NA	-44175.94918411837	89743.89836823674	93936.97463887431	NA	NA	3055	Linear model assets weighted with fixed effect	5.77287434704421e-4	NA	treat_b
0.005848079270723882	0.0035641726592684497	1380124.1806189092	2.56055971876931	0.012494801181454965	7	-47521.47671173235	95060.9534234647	95115.17423730915	5803751171221710	3047	3055	Event study	NA	NA	treat_b
0.013272514954780703	-0.27906016100513575	NA	3.1690659992134917	4.7888629143594204e-4	NA	NA	NA	NA	633604573081915.1	2356	3055	Event study with fixed effects	NA	NA	treat_b
0.038543642623576346	0.036334848891500515	1568365289.4106677	NA	NA	NA	-48262.02929926702	96540.05859853404	96588.25487750689	NA	NA	3055	Event study assets weighted	NA	NA	treat_b
0.7866367779628418	0.7234247537769605	840215712.7218555	NA	NA	NA	-44170.92862678036	89739.85725356072	93951.0071288131	NA	NA	3055	Event study assets weighted with fixed effects	0.01018082634488826	NA	treat_b
0.012762971004113962	0.011821250467710764	1376073.5503474814	13.552822212906712	8.746716920312803e-9	3	-48976.54738224505	97963.0947644901	97993.36896559561	5955304118212826	3145	3149	Linear model	NA	NA	treat_c
0.001693156157454812	-0.2959463688314772	NA	2.0564337043028136	0.12813232125502655	NA	NA	NA	NA	677214944011573.5	2425	3149	Linear model with fixed effect	NA	NA	treat_c
0.08085439527389486	0.07997762681151688	1590645852.5244331	92.21864008955502	3.3736586269701977e-57	3	-49796.36838596746	99602.73677193491	99633.01097304042	7957335047541753e6	3145	3149	Linear model assets weighted	NA	NA	treat_c
