term	estimate	std.error	statistic	p.value	conf.low	conf.high	model
(Intercept)	10.522920502692063	0.05087906059982708	206.82222467621241	0	10.423191179928754	10.622649825455373	Linear model
treatmentTreatment	0.005554265622194832	0.12438825225067163	0.04465265426353671	0.9643847778489163	-0.2382622673566669	0.24937079860105654	Linear model
postPost	0.05770927250346979	0.03805110214631324	1.5166255180091077	0.12938272242149365	-0.016875647161148498	0.13229419216808808	Linear model
treatmentTreatment:postPost	0.02120082004817674	0.0914523662152728	0.23182363590540034	0.8166782192384587	-0.15805725665818365	0.20045889675453715	Linear model
postPost	-0.024917566523490267	0.028222739100703397	-0.8828897306735634	0.377314859538724	-0.08023911540364867	0.03040398235666813	Linear model with fixed effect
treatmentTreatment:postPost	0.06882640027385041	0.0662177156331984	1.0393955698366637	0.2986433093747172	-0.0609720072819603	0.19862480782966113	Linear model with fixed effect
(Intercept)	10.352428253997308	0.05623539219008676	184.09097635531822	0	10.242208910648253	10.462647597346363	Linear model with time and fixed effects
treatmentTreatment	-7.148438488631115e-4	0.13515459347298917	-0.0052890828975485325	0.9957799420908452	-0.2656129794010741	0.26418329170334787	Linear model with time and fixed effects
anio_refact2012	0.2538601091964403	0.0528894357669469	4.799826383383153	1.5880323719374896e-6	0.15019871993057982	0.3575214984623008	Linear model with time and fixed effects
anio_refact2013	0.29281615453395227	0.045895321968451766	6.380087163027917	1.7698722021694693e-10	0.2028629764169169	0.38276933265098767	Linear model with time and fixed effects
anio_refact2015	0.1799910093458874	0.045083520804228665	3.99239026001281	6.541060637257878e-5	0.09162893227333699	0.2683530864184378	Linear model with time and fixed effects
anio_refact2016	0.20016120789757896	0.052421795258314405	3.818282203256521	1.3438415061075657e-4	0.09741637718635017	0.30290603860880777	Linear model with time and fixed effects
anio_refact2017	0.31245967846870526	0.057214404057145785	5.461206554849725	4.729094281719985e-8	0.2003215071197772	0.4245978498176333	Linear model with time and fixed effects
anio_fiscal::2012:treatment_num	-0.03409869705304658	0.12355304023546619	-0.27598428163371463	0.7825601390051754	-0.27625820609498847	0.2080608119888953	Linear model with time and fixed effects
anio_fiscal::2013:treatment_num	0.05615005684795982	0.10502088787781769	0.5346560858758435	0.5928876929880337	-0.14968710101698196	0.2619872147129016	Linear model with time and fixed effects
anio_fiscal::2015:treatment_num	-0.07803330734113523	0.11261590369196779	-0.6929155188824442	0.4883625700355227	-0.29875642266382335	0.1426898079815529	Linear model with time and fixed effects
anio_fiscal::2016:treatment_num	0.03850617249335109	0.12409235030893828	0.3103025480417346	0.7563308936703255	-0.20471036486909575	0.28172270985579795	Linear model with time and fixed effects
anio_fiscal::2017:treatment_num	0.12952648581045878	0.13269565244371562	0.9761170273864016	0.3290064742795582	-0.1305522138842682	0.38960518550518575	Linear model with time and fixed effects
(Intercept)	10.352428253996916	0.056256401558394	184.02222622168824	0	10.242158665427228	10.462697842566604	Linear model with time
treatmentTreatment	-7.148438483700117e-4	0.13520508681028573	-0.005287107646867247	0.995781589741839	-0.2657337373804007	0.26430404968366067	Linear model with time
anio_refact2012	0.2538601091969047	0.05290919509633861	4.798033852805147	1.6180237136649147e-6	0.15015146425681447	0.35756875413699496	Linear model with time
anio_refact2013	0.29281615453431736	0.04591246831855214	6.377704472403574	1.8512816435437571e-10	0.20282196984672285	0.3828103392219119	Linear model with time
anio_refact2015	0.1799910093462015	0.04510036386793365	3.9908992724152954	6.614227055620402e-5	0.0915886510315107	0.2683933676608923	Linear model with time
anio_refact2016	0.20016120789792927	0.052441379878609556	3.8168562375982313	1.357163159489763e-4	0.09736953934019928	0.30295287645565927	Linear model with time
anio_refact2017	0.31245967846904044	0.05723577918124499	5.45916702696741	4.861199449619618e-8	0.20027038717158285	0.424648969766498	Linear model with time
treatmentTreatment:anio_refact2012	-0.03409869705360253	0.12359919926851201	-0.2758812132716581	0.7826431768187634	-0.2763685983151437	0.20817120420793866	Linear model with time
treatmentTreatment:anio_refact2013	0.05615005684742524	0.10506012335612387	0.5344564146102565	0.5930338692286068	-0.14978093512217905	0.26208104881702954	Linear model with time
treatmentTreatment:anio_refact2015	-0.07803330734157014	0.11265797664471307	-0.6926567444723603	0.48853591827563037	-0.29885704276679587	0.14279042808365555	Linear model with time
treatmentTreatment:anio_refact2016	0.03850617249285034	0.12413871082661035	0.31018666326117644	0.7564234034929969	-0.20482123895228022	0.2818335839379809	Linear model with time
treatmentTreatment:anio_refact2017	0.12952648580999396	0.13274522712838993	0.9757524892756947	0.3292031698169977	-0.13067077484919362	0.3897237464691815	Linear model with time
anio_refact2012	-0.1387114277100228	0.038042916372883505	-3.64618280970947	2.673754252503104e-4	-0.2132822627285113	-0.06414059269153428	Firm clustered model with time
anio_refact2013	0.008633121466855164	0.03299855478143779	0.26162119898994585	0.7936183276212975	-0.05604987392539947	0.0733161168591098	Firm clustered model with time
anio_refact2015	-0.024957667760059556	0.032050293547315305	-0.7787032503529172	0.43617105422508273	-0.0877819036568256	0.03786656813670648	Firm clustered model with time
