term	estimate	std.error	statistic	p.value	conf.low	conf.high	model
(Intercept)	12.622533702098455	0.04608431373295402	273.90087167713034	0	12.532204028892979	12.71286337530393	Linear model
treatmentTreatment	0.8189547981150553	0.10536855361029158	7.77228850596148	8.121661193605064e-15	0.6124223309309956	1.0254872652991152	Linear model
postPost	0.2104968082041742	0.03470225984990826	6.065795401066097	1.3392786580892121e-9	0.14247705185284606	0.27851656455550233	Linear model
treatmentTreatment:postPost	-0.2504166338684867	0.1026460048377887	-2.4396140333393364	0.014712554613143095	-0.4516126444367176	-0.04922062330025584	Linear model
postPost	-0.11211274867896277	0.02587208993180517	-4.3333472083034135	1.4787684410133123e-5	-0.16282547010624068	-0.061400027251684856	Linear model with fixed effect
treatmentTreatment:postPost	-0.07195625662501642	0.08140671934542125	-0.8839105322460539	0.37675959507594303	-0.23152420383587774	0.08761169058584489	Linear model with fixed effect
(Intercept)	12.610621331600191	0.04589402256713562	274.77698894562724	0	12.520670700262936	12.700571962937445	Linear model with time and fixed effects
treatmentTreatment	0.8690277254230256	0.10506398477314993	8.271414103504608	1.3237938667066812e-16	0.6631060991953872	1.074949351650664	Linear model with time and fixed effects
anio_refact2012	0.016196799261214867	0.042501765371206646	0.38108532950933827	0.7031399329062882	-0.06710513014572178	0.09949872866815151	Linear model with time and fixed effects
anio_refact2013	0.022361953695437586	0.031849810127138146	0.7021063424294552	0.48261284728329124	-0.040062527068192244	0.08478643445906742	Linear model with time and fixed effects
anio_refact2015	-0.020440440502353274	0.02980225242868978	-0.6858689809189001	0.49279573226881146	-0.07885178192075659	0.037970900916050036	Linear model with time and fixed effects
anio_refact2016	0.37380129506244564	0.04680369240118237	7.986577038802232	1.3873707768278226e-15	0.2820677436126372	0.4655348465122541	Linear model with time and fixed effects
anio_refact2017	0.42167008479772194	0.052415217187999484	8.044802777126787	8.638442899137388e-16	0.3189381468673982	0.5244020227280457	Linear model with time and fixed effects
anio_fiscal::2012:treatment_num	-0.11225399555515025	0.09425316197309896	-1.1909838694556365	0.23365991736343913	-0.2969867984514444	0.07247880734114384	Linear model with time and fixed effects
anio_fiscal::2013:treatment_num	-0.05216475920413011	0.07314339227152461	-0.713184849432234	0.47573138015373784	-0.19552317376340364	0.09119365535514343	Linear model with time and fixed effects
anio_fiscal::2015:treatment_num	-0.19786475016821825	0.08449295084263928	-2.34179003330969	0.019191508179269134	-0.3634678907673044	-0.0322616095691321	Linear model with time and fixed effects
anio_fiscal::2016:treatment_num	-0.38180680565411507	0.13082529579587324	-2.9184478684447113	0.003517786907030264	-0.6382196736808259	-0.12539393762740425	Linear model with time and fixed effects
anio_fiscal::2017:treatment_num	-0.35887750397455775	0.13643984061562622	-2.6302984696792158	0.008530993329097016	-0.6262946776375704	-0.09146033031154516	Linear model with time and fixed effects
(Intercept)	12.61062133160012	0.04590805919278538	274.69297446540554	0	12.520637131497418	12.700605531702822	Linear model with time
treatmentTreatment	0.8690277254229399	0.10509611845275128	8.268885076032891	1.4454770072899772e-16	0.6630292510993779	1.075026199746502	Linear model with time
anio_refact2012	0.01619679926131504	0.04251476447957906	0.38096881070797844	0.7032308930115456	-0.06713621767552105	0.09952981619815113	Linear model with time
anio_refact2013	0.022361953695455676	0.031859551349126325	0.7018916697980715	0.48275580953692965	-0.04008582332214924	0.08480973071306058	Linear model with time
anio_refact2015	-0.02044044050224843	0.02981136740789375	-0.6856592729401607	0.49293683495305307	-0.07887358050718749	0.037992699502690616	Linear model with time
anio_refact2016	0.37380129506250137	0.04681800724814546	7.98413510172004	1.4998015777222337e-15	0.2820335094775053	0.46556908064749747	Linear model with time
anio_refact2017	0.4216700847978132	0.052431248312347106	8.042343037224875	9.356917563496752e-16	0.31889980823351644	0.5244403613621099	Linear model with time
treatmentTreatment:anio_refact2012	-0.1122539955554583	0.09428198917714453	-1.1906197200034305	0.2338186251051112	-0.29705573907002975	0.07254774795911313	Linear model with time
treatmentTreatment:anio_refact2013	-0.05216475920434869	0.07316576308062883	-0.7129667894922794	0.47587556068393033	-0.1955766738328111	0.09124715542411374	Linear model with time
treatmentTreatment:anio_refact2015	-0.19786475016846386	0.08451879289909738	-2.3410740189425607	0.019239220271778643	-0.36352969236811916	-0.03219980796880856	Linear model with time
treatmentTreatment:anio_refact2016	-0.38180680565434594	0.1308653085383226	-2.9175555379716056	0.0035322347244090115	-0.6383153646540427	-0.12529824665464923	Linear model with time
treatmentTreatment:anio_refact2017	-0.3588775039747652	0.13648157055913065	-2.629494242369386	0.008558476499793717	-0.6263944753185198	-0.09136053263101068	Linear model with time
anio_refact2012	-0.33327764717418673	0.03198659656770537	-10.419290669726141	2.502714334029293e-25	-0.3959756141575784	-0.27057968019079504	Firm clustered model with time
anio_refact2013	-0.14783560715179384	0.024261196378518514	-6.093500289321728	1.133483728511635e-9	-0.19539076627283997	-0.10028044803074772	Firm clustered model with time
anio_refact2015	-0.1566397123675795	0.02320906178340357	-6.749075590793164	1.5460855653476545e-11	-0.2021325482912523	-0.11114687644390672	Firm clustered model with time
anio_refact2016	-0.29340992974187424	0.03168428697182316	-9.26042394461342	2.3260299865207595e-20	-0.3555153298661672	-0.2313045296175813	Firm clustered model with time
anio_refact2017	-0.3642096701558021	0.036075117033457865	-10.095869399897326	6.947783474592884e-24	-0.43492167891541333	-0.2934976613961908	Firm clustered model with time
treatmentTreatment:anio_refact2012	-0.003899895788613745	0.07574606178872469	-0.051486449546268964	0.9589386295925323	-0.15237221203204515	0.14457242045481766	Firm clustered model with time
treatmentTreatment:anio_refact2013	-0.05204262941267225	0.05895710919621278	-0.8827201693263363	0.37740255205797035	-0.16760637430800937	0.06352111548266487	Firm clustered model with time
treatmentTreatment:anio_refact2015	-0.10859083919493237	0.06228938926816762	-1.7433280446438195	0.08129815655454245	-0.23068629450493042	0.013504616115065676	Firm clustered model with time
treatmentTreatment:anio_refact2016	-0.10968040102973166	0.096714295159167	-1.1340660741953996	0.25678614072765676	-0.29925323263363035	0.07989243057416705	Firm clustered model with time
treatmentTreatment:anio_refact2017	-0.054934594171941596	0.0971106251319359	-0.5656908715941913	0.5716129561630527	-0.245284285029828	0.13541509668594479	Firm clustered model with time
anio_fiscal::2012:treatment_num	-0.11225399555526827	0.09425316197301507	-1.1909838694579487	0.23365991736253136	-0.29698679845139797	0.0724788073408614	Firm clustered model with time and fixed effects
anio_fiscal::2013:treatment_num	-0.052164759204289535	0.07314339227151334	-0.7131848494345235	0.4757313801523214	-0.19552317376354098	0.0911936553549619	Firm clustered model with time and fixed effects
anio_fiscal::2015:treatment_num	-0.1978647501684276	0.08449295084269949	-2.3417900333104993	0.019191508179227528	-0.36346789076763175	-0.03226160956922344	Firm clustered model with time and fixed effects
anio_fiscal::2016:treatment_num	-0.3818068056542822	0.13082529579594937	-2.9184478684442903	0.003517786907035015	-0.6382196736811423	-0.12539393762742218	Firm clustered model with time and fixed effects
anio_fiscal::2017:treatment_num	-0.35887750397469714	0.13643984061569206	-2.630298469678968	0.008530993329103235	-0.6262946776378389	-0.09146033031155548	Firm clustered model with time and fixed effects
