term	estimate	std.error	statistic	p.value	conf.low	conf.high	model
(Intercept)	9.021290951560752	0.050763027122559104	177.71380989120894	0	8.921789067815617	9.120792835305888	Linear model
treatmentTreatment	0.003684076339064402	0.12427082498124413	0.029645545039396256	0.976350143335849	-0.2399022872231801	0.2472704399013089	Linear model
postPost	0.06985607217696996	0.03780080447444417	1.8480049075198188	0.06462167259686301	-0.004238233570553487	0.1439503779244934	Linear model
treatmentTreatment:postPost	0.05450103108713433	0.09134131983983494	0.59667444243964	0.5507339322872378	-0.12453938283237856	0.23354144500664722	Linear model
postPost	-0.008838708978681742	0.027953541805894575	-0.3161928116321174	0.7518620748392161	-0.06363258472206314	0.04595516676469965	Linear model with fixed effect
treatmentTreatment:postPost	0.10004794856783641	0.06611149648260405	1.513321493095563	0.130226323222744	-0.02954225322594567	0.2296381503616185	Linear model with fixed effect
(Intercept)	8.842623110214122	0.05586040501590974	158.29858569223822	0	8.733138728221117	8.952107492207126	Linear model with time and fixed effects
treatmentTreatment	-0.007182788666959539	0.13491992058717464	-0.05323742139559433	0.9575427399155968	-0.27162097381482597	0.2572553964809069	Linear model with time and fixed effects
anio_refact2012	0.289208659512332	0.05248215302236817	5.510609661708614	3.5759293878914176e-8	0.18634552975737045	0.3920717892672935	Linear model with time and fixed effects
anio_refact2013	0.28629353624340426	0.045562790631520224	6.283494322346162	3.3104630581107095e-10	0.19699210757048566	0.3755949649163228	Linear model with time and fixed effects
anio_refact2015	0.18698623129266223	0.04475995784260973	4.1775336775375305	2.946870422260944e-5	0.09925832597161605	0.2747141366137084	Linear model with time and fixed effects
anio_refact2016	0.22038738848328498	0.05170752662999269	4.262191654617848	2.024317114125963e-5	0.11904249855885359	0.3217322784077164	Linear model with time and fixed effects
anio_refact2017	0.34829258878378333	0.05614390862557611	6.203568602723184	5.519696220317796e-10	0.23825254992634648	0.4583326276412202	Linear model with time and fixed effects
anio_fiscal::2012:treatment_num	-0.027162947809284077	0.12331603653040539	-0.22027100913664746	0.8256600970450801	-0.2688579381251042	0.21453204250653607	Linear model with time and fixed effects
anio_fiscal::2013:treatment_num	0.06279358580037808	0.10479886815308836	0.5991819082306338	0.5490515858823234	-0.14260842140023672	0.2681955930009929	Linear model with time and fixed effects
anio_fiscal::2015:treatment_num	-0.04453654923361938	0.11283377952348324	-0.39470936293816455	0.6930573920641773	-0.2656866933391795	0.17661359487194073	Linear model with time and fixed effects
anio_fiscal::2016:treatment_num	0.07559828612997954	0.12366485369172225	0.61131585792706	0.5409904946291412	-0.16678037325921116	0.3179769455191702	Linear model with time and fixed effects
anio_fiscal::2017:treatment_num	0.1728055375054005	0.13198799106915143	1.3092519713771829	0.19044901283023988	-0.08588617138193055	0.43149724639273157	Linear model with time and fixed effects
(Intercept)	8.842623110213967	0.05588127712572106	158.23945988778917	0	8.73308881126184	8.952157409166094	Linear model with time
treatmentTreatment	-0.007182788666932218	0.13497033310017525	-0.05321753678714816	0.9575593053910731	-0.27174153850012217	0.2573759611662577	Linear model with time
anio_refact2012	0.2892086595127114	0.052501762856244034	5.50855140435186	3.678678914943393e-8	0.18629863161067245	0.39211868741475037	Linear model with time
anio_refact2013	0.2862935362434668	0.045579815061753515	6.281147386306502	3.455292836699191e-10	0.19695139257834274	0.3756356799085909	Linear model with time
anio_refact2015	0.18698623129285913	0.04477668229627889	4.175973334862248	2.984233561924324e-5	0.09921832839238026	0.274754134193338	Linear model with time
anio_refact2016	0.22038738848345152	0.0517268470264903	4.260599691502305	2.051466182458475e-5	0.11899629261956228	0.32177848434734074	Linear model with time
anio_refact2017	0.34829258878393377	0.056164886665836675	6.2012515195866875	5.751258843177666e-10	0.23820237962805774	0.4583827979398098	Linear model with time
treatmentTreatment:anio_refact2012	-0.027162947809327813	0.12336211327920013	-0.2201887361304446	0.8257272227547107	-0.26896813355857424	0.21464223793991863	Linear model with time
treatmentTreatment:anio_refact2013	0.06279358580033997	0.10483802600524879	0.5989581089326899	0.5492100390676029	-0.14270206985861505	0.268289241459295	Linear model with time
treatmentTreatment:anio_refact2015	-0.04453654923362019	0.11287593960152816	-0.3945619357928892	0.6931719272450569	-0.2657875218089273	0.17671442334168694	Linear model with time
treatmentTreatment:anio_refact2016	0.07559828612992507	0.12371106077535447	0.6110875265001822	0.5411510750445767	-0.16689088039657485	0.31808745265642496	Linear model with time
treatmentTreatment:anio_refact2017	0.1728055375053731	0.13203730807360944	1.3087629551568547	0.19063509513317858	-0.08600411608989175	0.43161519110063795	Linear model with time
anio_refact2012	-0.10325565478876757	0.037862955691512545	-2.727089127167999	0.006399565974862269	-0.1774737365315837	-0.029037573045951448	Firm clustered model with time
anio_refact2013	0.0032135802149326105	0.03221504441270853	0.09975402094013204	0.9205414042811941	-0.05993359770353117	0.06636075813339638	Firm clustered model with time
anio_refact2015	-0.01250097279790656	0.031933746341308945	-0.39146590144155796	0.6954603650335729	-0.07509675680440718	0.05009481120859406	Firm clustered model with time
anio_refact2016	-0.07868940247708085	0.03695327324459681	-2.1294298330821495	0.03324054649705201	-0.15112434592622354	-0.006254459027938183	Firm clustered model with time
anio_refact2017	-0.02356719447197638	0.040533509286620216	-0.581424971258428	0.5609658186032043	-0.10302003302129037	0.055885644077337614	Firm clustered model with time
treatmentTreatment:anio_refact2012	-0.007007790716644597	0.0874073404610974	-0.080173938249083	0.9361003557786622	-0.17834161874946436	0.16432603731617518	Firm clustered model with time
