term	estimate	std.error	statistic	p.value	conf.low	conf.high	model
(Intercept)	0.6546559802900199	0.005152249866272505	127.06215678232303	0	0.6445573381742057	0.6647546224058342	Linear model
treatmentTreatment	-0.5550203959026672	0.008771366685887775	-63.27638733831956	0	-0.5722126702151396	-0.5378281215901948	Linear model
postPost	-0.11211012528500708	0.00475176136319783	-23.593382898664647	6.221239066631448e-122	-0.12142379187187331	-0.10279645869814084	Linear model
treatmentTreatment:postPost	0.18291228187245118	0.00984474988524492	18.579677899851553	1.2970365244719943e-76	0.1636161280772709	0.20220843566763144	Linear model
postPost	-0.1133803117247346	0.004598455046453761	-24.656174862940386	1.4183623530746557e-132	-0.12239357325734265	-0.10436705019212655	Linear model with fixed effect
treatmentTreatment:postPost	0.18344269289168566	0.009537077158640868	19.234686879457747	7.856591969190136e-82	0.16474942095162756	0.20213596483174376	Linear model with fixed effect
(Intercept)	0.6574463972249893	0.029718109843044665	22.12275278263905	1.4725711581193505e-107	0.5991975499840376	0.715695244465941	Linear model assets weighted
treatmentTreatment	-0.3921369218495037	0.04564553000007115	-8.59091617183309	9.051781660846958e-18	-0.48160423717503403	-0.3026696065239734	Linear model assets weighted
postPost	-0.010592225878645722	0.020087046545021435	-0.5273162410862736	0.5979780168946824	-0.049963750915144045	0.0287792991578526	Linear model assets weighted
treatmentTreatment:postPost	0.1919641996239737	0.0689988868171597	2.782134734037957	0.005403737639888863	0.05672324253635133	0.3272051567115961	Linear model assets weighted
treatmentTreatment:postPost	0.1956878496257241	0.06790298414241056	2.881874075155737	0.003953176843074577	NA	NA	Linear model assets weighted with fixed effect
(Intercept)	-69.8111653848367	7.513933578803935	-9.290894662918914	1.632806224847804e-20	-84.53881426117646	-55.083516508496935	Event study
anio_fiscal	0.03501491971345548	0.0037308500865410785	9.38523899412916	6.717106711483706e-21	0.027702285191393974	0.042327554235516984	Event study
treatmentTreatment	-0.62728491407375	0.008232409716444183	-76.19699889580964	0	-0.6434208086006826	-0.6111490195468173	Event study
i(anio_fiscal, treatment, ref = 2014)2012:Control	-0.03121859888173769	0.008939224142823424	-3.4923163781278004	4.795575313234131e-4	-0.04873988157896367	-0.013697316184511713	Event study
i(anio_fiscal, treatment, ref = 2014)2012:Treatment	0.10447597413097005	0.011416490331126548	9.151321562119753	5.979533117137791e-20	0.08209913791947351	0.1268528103424666	Event study
i(anio_fiscal, treatment, ref = 2014)2013:Control	-0.03507624263737846	0.0053726009254726585	-6.528726611923554	6.741727293389425e-11	-0.04560678288679794	-0.024545702387958987	Event study
i(anio_fiscal, treatment, ref = 2014)2013:Treatment	0.05626437747104237	0.00827315307122121	6.800838445351903	1.0601296008677584e-11	0.04004862413022657	0.07248013081185817	Event study
i(anio_fiscal, treatment, ref = 2014)2015:Control	-0.09775454436099225	0.005273375009523282	-18.537377710565924	2.824940007649352e-76	-0.10809059733763918	-0.08741849138434532	Event study
i(anio_fiscal, treatment, ref = 2014)2015:Treatment	0.019257044015748202	0.006610822755088395	2.912957241354856	0.003582945396819041	0.006299533106241739	0.032214554925254664	Event study
i(anio_fiscal, treatment, ref = 2014)2016:Control	-0.2720366346982035	0.009515207723741183	-28.589668517635296	2.496680602709594e-177	-0.2906868712049525	-0.2533863981914545	Event study
i(anio_fiscal, treatment, ref = 2014)2016:Treatment	0.03894071670380813	0.0066300273749920905	5.873387016573908	4.31594844048626e-9	0.025945563872693117	0.05193586953492314	Event study
i(anio_fiscal, treatment, ref = 2014)2017:Control	-0.3470880301319714	0.012907338419869829	-26.89075151215194	2.3197833071076302e-157	-0.372386995871058	-0.32178906439288485	Event study
anio_fiscal2013	-0.01313374043566977	0.006039493647153779	-2.1746426443977276	0.029666657495114535	-0.02497152859162361	-0.0012959522797159305	Event study with fixed effects
anio_fiscal2014	-0.03586863421176452	0.0074561896169704905	-4.810585037983279	1.5140396746318435e-6	-0.05048323574842077	-0.02125403267510827	Event study with fixed effects
anio_fiscal2015	0.018639062974506168	0.009996154360241606	1.8646233644250831	0.062246435383846214	-9.540295269688005e-4	0.03823215547598113	Event study with fixed effects
anio_fiscal2016	0.07138966594555766	0.011457700973896874	6.230714705175043	4.720427531246972e-10	0.04893184997497922	0.09384748191613611	Event study with fixed effects
anio_fiscal2017	0.07143614455753941	0.01181274461099728	6.047379073194784	1.494008749391309e-9	0.04828242068347395	0.09458986843160487	Event study with fixed effects
i(anio_fiscal, treatment, ref = 2014)2012:Control	-0.13403251441047426	0.008809768062450127	-15.214079810087284	4.994789190918144e-52	-0.15130021500248006	-0.11676481381846847	Event study with fixed effects
i(anio_fiscal, treatment, ref = 2014)2013:Control	-0.09064227150891538	0.007785842923707171	-11.641934264165291	3.0616999925443605e-31	-0.10590301430145282	-0.07538152871637793	Event study with fixed effects
i(anio_fiscal, treatment, ref = 2014)2015:Control	-0.11585774369318774	0.008018673187434192	-14.448493034327017	4.0447739568253725e-47	-0.13157484847554105	-0.10014063891083444	Event study with fixed effects
i(anio_fiscal, treatment, ref = 2014)2016:Control	-0.30946481587133196	0.012117100998595825	-25.539509483926388	5.701973520049705e-142	-0.3332150974455617	-0.2857145342971022	Event study with fixed effects
i(anio_fiscal, treatment, ref = 2014)2017:Control	-0.349822709159258	0.012658687082416712	-27.634991439607667	1.6653053963468766e-165	-0.37463453358841	-0.32501088473010603	Event study with fixed effects
(Intercept)	0.1213388442993164	261598.16921959913	4.638367487864881e-7	0.9999996299118195	-512722.86875318445	512723.11143087305	Event study assets weighted
anio_fiscal	2.853977493941784e-4	131.16873404548585	2.1758062351597447e-06	0.9999982639577977	-257.08570922911565	257.08628002461444	Event study assets weighted
treatmentTreatment	-0.34205120691703156	0.09580115111644925	-3.57042898682144	3.5639706808236743e-4	-0.5298180127827512	-0.1542844010513119	Event study assets weighted
anio_fiscal::2012:treatment::Control	-0.08749938197433949	264.2651922825014	-3.3110445313888333e-4	0.9997358168736545	-518.0377586232293	517.8627598592806	Event study assets weighted
anio_fiscal::2012:treatment::Treatment	-0.15145581308752298	268.1258271603018	-5.648684227535215e-4	0.9995493002305679	-525.6684203722904	525.3655087461153	Event study assets weighted
anio_fiscal::2013:treatment::Control	-0.07884024735540152	133.41567473815874	-5.909369158469061e-4	0.999528500585879	-261.5687577072568	261.411077212546	Event study assets weighted
anio_fiscal::2013:treatment::Treatment	-0.16533017670735717	131.63649271775918	-0.0012559600555587603	0.9989978891261455	-258.16811495468437	257.83745460126966	Event study assets weighted
