r.squared	adj.r.squared	sigma	statistic	p.value	df	logLik	AIC	BIC	deviance	df.residual	nobs	model	within.r.squared	pseudo.r.squared
0.5844766199127588	0.5843150424480457	2.908864797073285	3617.3152051277243	0	3	-19192.84785204791	38395.69570409582	38430.45290460057	65280.42935503675	7715	7719	Linear model	NA	NA
0.07066297441840234	-0.13079349888676828	NA	241.14784755046765	1.1519434545822622e-101	NA	NA	NA	NA	35539.160771028306	6343	7719	Linear model with fixed effect	NA	NA
0.72960081673794	0.7294951094731776	16674.971946970687	6902.087745608644	0	3	-34750.50160152334	69511.00320304668	69545.73377492449	2133791686703.1587	7674	7678	Linear model assets weighted	NA	NA
0.8804530567775097	0.8544851937340958	12230.131990103493	NA	NA	NA	-16848.903098801467	36439.806197602935	45962.92900649671	NA	NA	7678	Linear model assets weighted with fixed effect	0.010183163961989261	NA
0.6058414961243723	0.6052789239766323	2.834565777357503	1076.9134208976304	0	11	-18989.12121141587	38004.24242283174	38094.61114414409	61923.91956750402	7707	7719	Event study	NA	NA
0.16538452216699392	-0.016821193041063998	NA	125.53217328873866	6.442542420581671e-240	NA	NA	NA	NA	31916.87496808079	6335	7719	Event study with fixed effects	NA	NA
0.735969508658308	0.7355906493568786	16486.02507772595	NA	NA	NA	-21677.695027056434	43379.39005411287	43462.7434266196	NA	NA	7678	Event study assets weighted	NA	NA
0.8830425167059331	0.8575241829183511	12101.748676935407	NA	NA	NA	-16552.015513832546	35856.03102766509	45413.88440843667	NA	NA	7678	Event study assets weighted with fixed effects	0.031623202195581346	NA
