r.squared	adj.r.squared	sigma	statistic	p.value	df	logLik	AIC	BIC	deviance	df.residual	nobs	model	within.r.squared	pseudo.r.squared
0.026458283257934225	0.02632932025399426	0.7189428301564781	205.161809585879	2.656882879420212e-131	3	-24664.148208060018	49338.296416120036	49378.43621252027	11705.754025827559	22647	22651	Linear model	NA	NA
0.03232231011213913	-0.16970325947059717	NA	312.94275625561346	2.0473594656314299e-134	NA	NA	NA	NA	9264.320411525721	18738	22651	Linear model with fixed effect	NA	NA
0.0211942856106162	0.02106389987538393	1945.0503951462565	162.55064691582015	3.02092855783675e-104	3	-56259.68486818482	112529.36973636964	112569.48164178203	85201921034.15152	22521	22525	Linear model assets weighted	NA	NA
0.27793760078813523	0.12701376919763596	1836.781019507176	NA	NA	NA	-21699.897729965272	51189.795459930545	82436.96977617667	NA	NA	22525	Linear model assets weighted with fixed effect	0.005150162093203181	NA
0.06400096537946644	0.06354617544259533	0.705068796004309	140.72643255868616	0	11	-24218.75897735013	48463.51795470026	48567.88142534087	11254.345118713492	22639	22651	Event study	NA	NA
0.08024288983213446	-0.112252992274541	NA	163.40719848110453	0	NA	NA	NA	NA	8805.53996275456	18730	22651	Event study with fixed effects	NA	NA
0.07009239049552551	0.06963803151606696	1896.1804319537464	NA	NA	NA	-24468.23995609914	48960.47991219828	49056.748485188	NA	NA	22525	Event study assets weighted	NA	NA
0.28610058485318934	0.1365121669655911	1826.7612780668665	NA	NA	NA	-21801.765252242098	51409.530504484195	82720.88386939012	NA	NA	22525	Event study assets weighted with fixed effects	0.016397034084901896	NA
